"id","dish_id","ingredient_id","ingredient_name","quantity_cook","quantity"
84138,M2164,NL322,Dầu ăn,,
84209,M2170,NL1107,Nước mắm,,
84150,M2165,NL470,Muối,,
84151,M2165,NL485,Tiêu,,
84153,M2165,NL322,Dầu ăn,,
84154,M2165,NL3108,Hạt nêm ajingon heo,,
84222,M2171,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
84160,M1731,NL250,Ngũ vị hương,,
84250,M2174,NL1107,Nước mắm,,
84162,M1731,NL1462,Phèn chua,,
84164,M1731,NL322,Dầu ăn,,
84165,M1731,NL486,Nước tương Phú Sĩ,,
84171,M2167,NL1790,tiêu hạt,,
84270,M2176,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
84174,M2167,NL299,Rau mầm,,
84175,M2167,NL3108,Hạt nêm ajingon heo,,
84176,M2167,NL3156,Ajiquick bột chiên giòn,,
84282,M2177,NL1107,Nước mắm,,
84293,M2178,NL1107,Nước mắm,,
84188,M2168,NL485,Tiêu,,
84189,M2168,NL470,Muối,,
84190,M2168,NL322,Dầu ăn,,
84149,M2165,NL947,Bơ lạt,,
84197,M2169,NL485,Tiêu,,
84199,M2169,NL342,Bột nghệ,,
84200,M2169,NL648,Mắm tôm,,
84281,M2177,NL553,bột ớt,,
84300,M2179,NL553,Ớt bột khô,,
84203,M2169,NL119,Hành tím băm,,
84204,M2169,NL3108,Hạt nêm ajingon heo,,
84207,M2170,NL46,Hành lá,,
84328,M2181,NL46,Hành ngò,,
84210,M2170,NL485,Tiêu,,
84211,M2170,NL470,Muối,,
84221,M2171,NL486,Nước tương Phú Sĩ,,
84229,M2172,NL485,Tiêu,,
84231,M2172,NL322,Dầu ăn,,
84232,M2172,NL486,tiêu xanh Hạt nêm Ajingon Nấm Nước tương Phú Sĩ,,
84233,M2172,NL486,Nước tương Phú Sĩ,,
84237,M2173,NL470,Muối,,
84238,M2173,NL1467,tiêu sọ,,
84185,M2168,NL1145,ngò rí,,
84240,M2173,NL3129,Hắc xì dầu,,
84241,M2173,NL486,Nước tương Phú Sĩ,,
84242,M2173,NL3108,Hạt nêm ajingon heo,,
84248,M2174,NL470,Muối,,
84249,M2174,NL485,Tiêu,,
84208,M2170,NL1145,ngò rí,,
84255,M2175,NL485,Tiêu,,
84228,M2172,NL1145,ngò rí,,
84257,M2175,NL470,Muối,,
84258,M2175,NL322,Dầu ăn,,
84259,M2175,NL486,Nước tương LISA,,
84260,M2175,NL3108,Hạt nêm ajingon heo,,
84267,M2176,NL283,Olive đen,,
84313,M2180,NL1145,ngò rí,,
84271,M2176,NL3108,Hạt nêm ajingon heo,,
84278,M2177,NL470,Muối,,
84279,M2177,NL485,Tiêu,,
84265,M2176,NL15,Ớt sợi,,
84106,M2162,NL41,Hành boaro phi,,
84107,M2162,NL236,Gừng băm,,
84218,M2171,NL3054,Tỏi,,
84124,M2163,NL3054,Hành tỏi băm,,
84148,M2165,NL3054,Tỏi băm,,
84283,M2177,NL481,Dầu điều,,
84290,M2178,NL470,Muối,,
84291,M2178,NL485,Tiêu,,
84292,M2178,NL322,Dầu ăn,,
84305,M2179,NL1054,Rượu trắng,,
84303,M2179,NL485,Tiêu,,
84306,M2179,NL322,Dầu ăn,,
84311,M2180,NL786,quế,,
84312,M2180,NL760,hoa hồi,,
84315,M2180,NL322,Dầu ăn,,
84317,M2180,NL485,Tiêu,,
84318,M2180,NL486,Nước tương LISA,,
84327,M2181,NL406,Dầu hào,,
84100,M2161,NL1106,Đường,,
84128,M2163,NL1106,Đường,,
84334,M2181,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
84332,M2181,NL485,Tiêu,,
84333,M2181,NL322,Dầu ăn,,
84348,M2184,NL1107,Nước mắm,,
84335,M2181,NL486,Nước tương Phú Sĩ,,
84339,M2183,NL466,Tương cà,,
84343,M2183,NL322,Dầu ăn,,
84350,M2184,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
84347,M2184,NL485,Tiêu,,
84397,M2188,NL1107,Nước mắm,,
84349,M2184,NL322,Dầu ăn,,
84433,M1949,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
84351,M2184,NL3156,Ajiquick bột chiên giòn,,
84360,M2185,NL470,Muối,,
84361,M2185,NL485,Tiêu,,
84443,M2192,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
84363,M2185,NL322,Dầu ăn,,
84364,M2185,NL3108,Hạt nêm ajingon heo,,
84378,M2187,NL41,Hành boaro,,
84380,M2187,NL20,Cà chua,,
84382,M2187,NL637,Màu dầu điều,,
84383,M2187,NL485,Tiêu,,
84466,M2194,NL1107,Nước mắm,,
84470,M2194,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
84394,M2188,NL222,Lá chuối,,
84395,M2188,NL398,Giấy bạc,,
84396,M2188,NL322,Dầu ăn,,
84510,M2197,NL46,Hành ngò,,
84398,M2188,NL406,Dầu hào,,
84401,M2188,NL3108,Hạt nêm ajingon heo,,
84408,M2189,NL647,Tỏi phi,,
84410,M2189,NL481,Dầu điều,,
84412,M2189,NL470,Muối,,
84413,M2189,NL322,Dầu ăn,,
84414,M2189,NL3108,Hạt nêm ajingon heo,,
84422,M2190,NL485,Tiêu,,
84424,M2190,NL322,Dầu ăn,,
84425,M2190,NL486,Nước tương Phú Sĩ,,
84427,M1949,NL1140,Caramel,,
84379,M2187,NL1145,ngò rí,,
84429,M1949,NL485,Tiêu,,
84430,M1949,NL322,Dầu ăn,,
84431,M1949,NL563,Mè trắng,,
84432,M1949,NL662,Ớt sa tế,,
84439,M2192,NL1145,ngò rí,,
84441,M2192,NL485,Tiêu,,
84442,M2192,NL92,Bột năng,,
84522,M2198,NL1145,ngò rí,,
84450,M2193,NL470,Muối,,
84451,M2193,NL485,Tiêu,,
84453,M2193,NL799,ớt,,
84455,M2193,NL3108,Hạt nêm ajingon heo,,
84459,M2194,NL46,Hành lá,,
84462,M2194,NL470,Muối,,
84549,M2200,NL1145,ngò rí,,
84464,M2194,NL648,Mắm tôm,,
84465,M2194,NL481,Dầu điều,,
84454,M2193,NL162,Sả băm,,
84467,M2194,NL527,Bún tươi,,
84473,M2195,NL1531,Rau thơm tía tô,,
84474,M2195,NL2434,kinh giới,,
84475,M2195,NL160,ngò gai,,
84476,M2195,NL2987,Xà lách,,
84479,M2195,NL119,Hành tím băm,,
84480,M2195,NL46,Hành lá,,
84482,M2195,NL662,Ớt sa tế,,
84483,M2195,NL485,Tiêu,,
84484,M2195,NL342,Bột nghệ,,
84485,M2195,NL648,Mắm tôm,,
84487,M2195,NL3108,Hạt nêm ajingon heo,,
84496,M2196,NL470,Muối,,
84497,M2196,NL553,Ớt bột,,
84499,M2196,NL322,Dầu ăn,,
84375,M2186,NL1704,Húng lủi,,
84314,M2180,NL15,Ớt sừng cắt lát,,
84359,M2185,NL1619,Cà chua bi,,
84325,M2181,NL236,Gừng băm,,
84326,M2181,NL236,Gừng sợi,,
84452,M2193,NL3054,Tỏi,,
84299,M2179,NL3054,Tỏi băm,,
84329,M2181,NL3054,Tỏi băm,,
84381,M2187,NL3054,Tỏi băm,,
84420,M2190,NL3054,Tỏi băm,,
84426,M1949,NL3054,Nước hành tỏi băm,,
84501,M2196,NL3108,Hạt nêm ajingon heo,,
84509,M2197,NL119,Hành tím băm,,
84511,M2197,NL480,Rau thơm,,
84513,M2197,NL485,Tiêu,,
84515,M2197,NL637,Màu dầu điều,,
84516,M2197,NL3108,Hạt nêm ajingon heo,,
84707,M2214,NL1054,Rượu trắng,,
84521,M2198,NL3062,Mè trắng rang,,
84523,M2198,NL485,Tiêu,,
84525,M2198,NL752,sa tế,,
84526,M2198,NL322,Dầu ăn,,
84527,M2198,NL486,Nước tương LISA,,
84528,M2198,NL3108,Hạt nêm ajingon heo,,
84534,M2199,NL16,Hành phi,,
84535,M2199,NL3078,Mè rang,,
84536,M2199,NL3094,Ớt sừng băm,,
84539,M2199,NL470,Muối,,
84540,M2199,NL3108,Hạt nêm ajingon heo,,
84546,M2200,NL485,Tiêu,,
84548,M2200,NL46,Hành lá,,
84362,M2185,NL1410,Nước cốt chanh,,
84469,M2194,NL1410,Chanh,,
84512,M2197,NL409,Giá,,
84409,M2189,NL3081,dầu mè,,
84331,M2181,NL1106,Đường,,
84346,M2184,NL1106,Đường,,
84384,M2187,NL1106,Đường,,
84550,M2200,NL3108,Hạt nêm ajingon heo,,
84560,M2201,NL470,Muối,,
84561,M2201,NL485,Tiêu,,
84593,M2204,NL1107,Nước mắm,,
84563,M2201,NL92,Bột năng,,
84564,M2201,NL322,Dầu ăn,,
84565,M2201,NL486,Nước tương LISA,,
84577,M2203,NL470,Muối,,
84578,M2203,NL485,Tiêu,,
84608,M2205,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
84580,M2203,NL531,dầu hào chay,,
84581,M2203,NL322,Dầu ăn,,
84583,M2203,NL486,Nước tương Phú Sĩ,,
84623,M2207,NL1107,Nước mắm,,
84594,M2204,NL485,Tiêu,,
84624,M2207,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
84596,M2204,NL322,Dầu ăn,,
84597,M2204,NL3108,Hạt nêm ajingon heo,,
84602,M2205,NL485,Tiêu,,
84603,M2205,NL119,Hành tím băm,,
84606,M2205,NL3022,Mù tạt xanh,,
84607,M2205,NL322,Dầu ăn,,
84661,M2210,NL1107,Nước mắm,,
84609,M2205,NL3108,Hạt nêm ajingon heo,,
84612,M2206,NL486,Nước tương LISA,,
84621,M2207,NL485,Tiêu,,
84673,M2211,NL1107,Nước mắm,,
84705,M2214,NL1107,Nước mắm,,
84717,M2215,NL1107,Nước mắm,,
84625,M2207,NL3108,Hạt nêm ajingon heo,,
84721,M2215,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
84637,M2208,NL470,Muối,,
84638,M2208,NL481,Dầu điều,,
84639,M2208,NL322,Dầu ăn,,
84645,M2209,NL46,Hành lá,,
84649,M2209,NL485,Tiêu,,
84650,M2209,NL322,Dầu ăn,,
84651,M2209,NL3108,Hạt nêm ajingon heo,,
84652,M2210,NL119,Hành tím,,
84654,M2210,NL46,Hành lá,,
84655,M2210,NL16,Hành phi,,
84656,M2210,NL122,Trứng,,
84591,M2204,NL119,Hành,,
84658,M2210,NL92,Bột năng,,
84659,M2210,NL485,Tiêu,,
84660,M2210,NL322,Dầu ăn,,
84667,M2211,NL119,Hành,,
84662,M2210,NL470,Muối,,
84663,M2210,NL3108,Hạt nêm ajingon heo,,
84712,M2215,NL119,Hành băm,,
84666,M2211,NL473,Bún,,
84682,M2212,NL174,Nấm hương,,
84670,M2211,NL799,ớt,,
84671,M2211,NL16,Hành phi,,
84672,M2211,NL236,Gừng,,
84674,M2211,NL322,Dầu ăn,,
84675,M2211,NL470,Muối,,
84676,M2211,NL3108,Hạt nêm ajingon heo,,
84678,M2212,NL236,Gừng,,
84679,M2212,NL46,Hành lá,,
84680,M2212,NL119,Hành tím,,
84683,M2212,NL425,Rau răm,,
84684,M2212,NL485,Tiêu,,
84685,M2212,NL470,Muối,,
84686,M2212,NL3108,Hạt nêm ajingon heo,,
84689,M2213,NL119,Hành tím băm,,
84690,M2213,NL470,Muối,,
84691,M2213,NL485,Tiêu,,
84694,M2213,NL486,Nước tương Phú Sĩ,,
84700,M2214,NL119,Hành tím băm,,
84702,M2214,NL470,Muối,,
84703,M2214,NL485,Tiêu,,
84706,M2214,NL322,Dầu ăn,,
84714,M2215,NL20,Cà chua,,
84590,M2204,NL15,Ớt sừng cắt sợi,,
84618,M2207,NL480,Rau thơm các loại,,
84582,M2203,NL41,Hành Boarô,,
84634,M2208,NL3054,Tỏi,,
84520,M2198,NL3054,Hành tỏi băm,,
84592,M2204,NL3054,Tỏi băm,,
84604,M2205,NL3054,Tỏi băm,,
84619,M2207,NL3054,Tỏi băm,,
84715,M2215,NL160,ngò gai,,
84716,M2215,NL159,Rau om,,
84647,M2209,NL1145,ngò rí,,
84718,M2215,NL470,Muối,,
84653,M2210,NL1145,Ngò,,
84720,M2215,NL485,Tiêu,,
84668,M2211,NL1145,Ngò,,
84681,M2212,NL1145,ngò rí,,
84725,M2216,NL3108,Hạt nêm ajingon heo,,
84731,M2217,NL470,Muối,,
84728,M2217,NL162,Sả xay,,
84733,M2217,NL727,mắm ruốc,,
84734,M2217,NL322,Dầu ăn,,
84743,M2218,NL485,Tiêu,,
84744,M2218,NL322,Dầu ăn,,
84745,M2218,NL199,Kem tươi,,
84746,M2218,NL3108,Hạt nêm ajingon heo,,
84751,M2219,NL470,Muối,,
84754,M2219,NL2410,Dầu ô liu,,
84755,M2219,NL485,Tiêu,,
84757,M2219,NL3108,Hạt nêm ajingon heo,,
84762,M2220,NL2168,mù tạc vàng,,
84763,M2220,NL485,Tiêu,,
84764,M2220,NL322,Dầu ăn,,
84777,M2221,NL470,Muối,,
84779,M2221,NL485,Tiêu,,
84782,M2221,NL322,Dầu ăn,,
84783,M2221,NL3108,Hạt nêm ajingon heo,,
84790,M2222,NL337,Dưa leo,,
84791,M2222,NL20,Cà chua,,
84793,M2222,NL485,Tiêu,,
84794,M2222,NL2546,wasabi,,
84669,M2211,NL1410,Chanh,,
84665,M2211,NL409,Giá,,
84562,M2201,NL1106,Đường,,
84795,M2222,NL3108,Hạt nêm ajingon heo,,
84804,M2223,NL1107,Nước mắm,,
84808,M2223,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
84806,M2223,NL322,Dầu ăn,,
84819,M2224,NL1107,Nước mắm,,
84812,M2224,NL896,Sữa đặc,,
84813,M2224,NL199,Kem tươi,,
84814,M2224,NL2987,Xà lách,,
84815,M2224,NL20,Cà chua,,
84830,M2225,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
84839,M2226,NL1107,Nước mắm,,
84820,M2224,NL485,Tiêu,,
84821,M2224,NL3108,Hạt nêm ajingon heo,,
84828,M2225,NL470,Muối,,
84868,M2228,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
84880,M2229,NL1107,Nước mắm,,
84837,M2226,NL485,Tiêu,,
84838,M2226,NL470,Muối,,
84882,M2229,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
84840,M2226,NL322,Dầu ăn,,
84841,M2226,NL3108,Hạt nêm ajingon heo,,
84850,M2227,NL92,Bột năng,,
84950,M2236,NL553,ớt bột nhuyễn,,
84852,M2227,NL486,Nước tương LISA,,
84853,M2227,NL3108,Hạt nêm ajingon heo,,
84854,M2227,NL486,Nước tương Phú Sĩ,,
84863,M2228,NL470,Muối,,
84865,M2228,NL485,Tiêu,,
84867,M2228,NL322,Dầu ăn,,
84869,M2228,NL3108,Hạt nêm ajingon heo,,
84870,M2228,NL486,Nước tương Phú Sĩ,,
84875,M2229,NL425,Rau răm,,
84876,M2229,NL16,Hành phi,,
84877,M2229,NL3062,Mè trắng rang,,
84883,M2229,NL3108,Hạt nêm ajingon heo,,
84890,M2230,NL379,Ớt bột Paprika,,
84891,M2230,NL563,Mè trắng,,
84892,M2230,NL190,Mè đen,,
84894,M2230,NL486,Nước tương Phú Sĩ,,
84899,M2231,NL322,Dầu ăn,,
84900,M2231,NL1334,Bột cà ry,,
84901,M2231,NL3108,Hạt nêm ajingon heo,,
84909,M2232,NL2987,Xà lách,,
84910,M2232,NL485,Tiêu,,
84911,M2232,NL250,Ngũ vị hương,,
84912,M2232,NL322,Dầu ăn,,
84913,M2232,NL3108,Hạt nêm ajingon heo,,
84914,M2232,NL486,Nước tương Phú Sĩ,,
84919,M2233,NL470,Muối,,
84920,M2233,NL485,Tiêu,,
84816,M2224,NL1145,ngò rí,,
84849,M2227,NL1145,ngò rí,,
84927,M2234,NL470,Muối,,
84928,M2234,NL485,Tiêu,,
84935,M2235,NL563,Mè trắng,,
84938,M2235,NL351,Rau tía tô,,
84939,M2235,NL485,Tiêu,,
84908,M2232,NL1145,ngò rí,,
84942,M2235,NL470,Muối,,
84943,M2235,NL486,Nước tương Phú Sĩ,,
84947,M2236,NL322,Dầu ăn,,
84937,M2235,NL1145,ngò rí,,
84962,M2237,NL1145,ngò rí,,
84951,M2236,NL342,Bột nghệ,,
84952,M2236,NL473,Bún,,
85018,M2241,NL1145,ngò rí,,
84954,M2236,NL3108,Hạt nêm ajingon heo,,
84961,M2237,NL46,Hành lá,,
84963,M2237,NL799,ớt,,
84729,M2217,NL15,Ớt băm,,
84730,M2217,NL3054,Tỏi băm,,
84761,M2220,NL3054,Tỏi băm,,
84965,M2237,NL119,Hành tím,,
85106,M2248,NL1054,Rượu vang trắng,,
84967,M2237,NL16,Hành phi,,
84968,M2237,NL800,Muối hột,,
84970,M2237,NL485,Tiêu,,
84971,M2237,NL322,Dầu ăn,,
84972,M2237,NL3108,Hạt nêm ajingon heo,,
84980,M2238,NL485,Tiêu,,
84989,M2239,NL485,Tiêu,,
84990,M2239,NL92,Bột năng,,
84992,M2239,NL322,Dầu ăn,,
84993,M2239,NL3108,Hạt nêm ajingon heo,,
85000,M2240,NL470,Muối,,
85001,M2240,NL485,Tiêu,,
85003,M2240,NL322,Dầu ăn,,
85004,M2240,NL3108,Hạt nêm ajingon heo,,
85014,M2241,NL342,Bột nghệ,,
85016,M2241,NL2987,Xà lách,,
85017,M2241,NL480,Rau thơm,,
85021,M2241,NL470,Muối,,
85025,M2241,NL3108,Hạt nêm ajingon heo,,
85032,M2242,NL470,Muối,,
85035,M2242,NL322,Dầu ăn,,
85039,M2243,NL119,Hành tím,,
85040,M2243,NL46,Hành lá,,
85041,M2243,NL470,Muối,,
85042,M2243,NL485,Tiêu,,
85044,M2243,NL701,nước màu,,
85046,M2243,NL322,Dầu ăn,,
85054,M2244,NL799,ớt,,
85056,M2244,NL486,Nước tương Phú Sĩ,,
85065,M2245,NL466,Tương cà,,
84851,M2227,NL3081,dầu mè,,
85053,M2244,NL3081,dầu mè,,
84805,M2223,NL1106,Đường,,
84829,M2225,NL1106,Đường,,
85066,M2245,NL92,Bột năng,,
85067,M2245,NL485,Tiêu,,
85068,M2245,NL3108,Hạt nêm ajingon heo,,
85075,M2246,NL470,Muối,,
85076,M2246,NL1107,Nước mắm,,
85077,M2246,NL485,Tiêu,,
85078,M2246,NL322,Dầu ăn,,
85079,M2246,NL3108,Hạt nêm ajingon heo,,
85117,M2249,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
85088,M2247,NL20,Cà chua,,
85089,M2247,NL337,Dưa leo,,
85090,M2247,NL480,Rau thơm,,
85091,M2247,NL470,Muối,,
85092,M2247,NL485,Tiêu,,
85137,M2251,NL1107,Nước mắm,,
85094,M2247,NL250,Ngũ vị hương,,
85095,M2247,NL322,Dầu ăn,,
85096,M2247,NL486,Nước tương Phú Sĩ,,
85100,M2248,NL79,Bột mì,,
85101,M2248,NL3185,Bột xù,,
85102,M2248,NL470,Muối,,
85103,M2248,NL485,Tiêu,,
85104,M2248,NL8,Bơ,,
85105,M2248,NL322,Dầu ăn,,
85107,M2248,NL3108,Hạt nêm ajingon heo,,
85139,M2251,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
85116,M2249,NL322,Dầu ăn,,
85197,M2257,NL1107,Nước mắm,,
85118,M2249,NL3108,Hạt nêm ajingon heo,,
85126,M2250,NL1547,Lá thơm,,
85128,M2250,NL470,Muối,,
85129,M2250,NL322,Dầu ăn,,
85130,M2250,NL3108,Hạt nêm ajingon heo,,
85200,M2257,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
85267,M2262,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
85138,M2251,NL470,Muối,,
85276,M2263,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
85141,M2252,NL119,Hành tím băm,,
85142,M2252,NL159,Rau om,,
85143,M2252,NL160,ngò gai,,
85144,M2252,NL485,Tiêu,,
85152,M2253,NL467,Tương ớt xí muội,,
85146,M2252,NL3108,Hạt nêm ajingon heo,,
85151,M2253,NL485,Tiêu,,
85153,M2253,NL322,Dầu ăn,,
85154,M2253,NL3108,Hạt nêm ajingon heo,,
85160,M2254,NL46,Hành lá,,
85162,M2254,NL470,Muối,,
85163,M2254,NL485,Tiêu,,
85164,M2254,NL406,Dầu hào,,
85171,M2255,NL46,Hành ngò,,
85166,M2254,NL3108,Hạt nêm ajingon heo,,
85172,M2255,NL485,Tiêu,,
85173,M2255,NL3108,Hạt nêm ajingon heo,,
85174,M2255,NL486,Nước tương Phú Sĩ,,
85179,M2256,NL46,Hành lá,,
85181,M2256,NL119,Hành tím băm,,
85182,M2256,NL485,Tiêu,,
85183,M2256,NL3108,Hạt nêm ajingon heo,,
85191,M2257,NL745,đồ chua,,
85192,M2257,NL799,ớt,,
85194,M2257,NL342,Bột nghệ,,
85195,M2257,NL470,Muối,,
85243,M2261,NL46,Đầu hành trắng,,
85198,M2257,NL322,Dầu ăn,,
85201,M2257,NL3108,Hạt nêm ajingon heo,,
85208,M0332,NL3049,Đậu phộng rang,,
85209,M0332,NL3078,Mè rang,,
85210,M0332,NL470,Muối,,
85212,M0332,NL322,Dầu ăn,,
85199,M2257,NL480,Rau thơm các loại,,
84966,M2237,NL3054,Tỏi,,
85019,M2241,NL3054,Tỏi,,
85127,M2250,NL3054,Tỏi,,
85134,M2251,NL3054,Tỏi băm,,
85159,M2254,NL3054,Tỏi băm,,
85218,M2259,NL322,Dầu ăn,,
85219,M2259,NL485,Tiêu,,
85221,M2259,NL3108,Hạt nêm ajingon heo,,
85235,M2260,NL473,Bún,,
85161,M2254,NL1145,ngò rí,,
85180,M2256,NL1145,ngò rí,,
85238,M2260,NL3049,Đậu phộng rang,,
85239,M2260,NL470,Muối,,
85300,M2265,NL1145,ngò rí,,
85241,M2260,NL322,Dầu ăn,,
85242,M2260,NL486,tiêu xanh Hạt nêm Ajingon Nấm Nước tương Phú Sĩ,,
85245,M2261,NL485,Tiêu,,
85299,M2265,NL162,Sả băm,,
85248,M2261,NL647,Tỏi phi,,
85249,M2261,NL3198,Xốt cà,,
85250,M2261,NL92,Bột năng,,
85251,M2262,NL130,Nấm rơm,,
85254,M2262,NL53,Nấm mèo,,
85262,M2262,NL1155,Bột gạo,,
85263,M2262,NL470,Muối,,
85264,M2262,NL485,Tiêu,,
85266,M2262,NL322,Dầu ăn,,
85268,M2262,NL486,Nước tương Phú Sĩ,,
85288,M2264,NL1054,Rượu trắng,,
85272,M2263,NL20,Cà chua,,
85273,M2263,NL485,Tiêu,,
85274,M2263,NL3002,tương xí muội,,
85275,M2263,NL3083,Ớt paprika,,
85285,M2264,NL46,Hành lá,,
85286,M2264,NL752,sa tế,,
85287,M2264,NL470,Muối,,
85289,M2264,NL322,Dầu ăn,,
85291,M2264,NL486,Nước tương Phú Sĩ,,
85293,M2264,NL3108,Hạt nêm ajingon heo,,
85301,M2265,NL470,Muối,,
85302,M2265,NL485,Tiêu,,
85303,M2265,NL481,Dầu điều,,
85304,M2265,NL322,Dầu ăn,,
85305,M2265,NL3108,Hạt nêm ajingon heo,,
85311,M2266,NL470,Muối,,
85087,M2247,NL132,Thơm,,
85165,M2254,NL3081,dầu mè,,
85093,M2247,NL1106,Đường,,
85115,M2249,NL1106,Đường,,
85313,M2266,NL485,Tiêu,,
85314,M2266,NL481,Dầu điều,,
85315,M2266,NL472,Bột ngọt,,
85316,M2266,NL486,Nước tương,,
85317,M2266,NL486,Nước tương Phú Sĩ,,
85324,M2267,NL322,Dầu ăn,,
85336,M2268,NL1107,Nước mắm,,
85327,M2267,NL799,ớt,,
85328,M2267,NL486,Nước tương Phú Sĩ,,
85331,M2268,NL119,Hành tím băm,,
85333,M2268,NL485,Tiêu,,
85363,M2270,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
85335,M2268,NL981,bột cà ri,,
85375,M2271,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
85337,M2268,NL3108,Hạt nêm ajingon heo,,
85342,M2269,NL46,Hành lá,,
85345,M2269,NL799,ớt,,
85346,M2269,NL485,Tiêu,,
85384,M2272,NL1107,Nước mắm,,
85397,M2273,NL1107,Nước mắm,,
85349,M2269,NL322,Dầu ăn,,
85350,M2269,NL3108,Hạt nêm ajingon heo,,
85351,M2269,NL486,Nước tương Phú Sĩ,,
85449,M2278,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
85359,M2270,NL470,Muối,,
85360,M2270,NL485,Tiêu,,
85496,M2282,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
85362,M2270,NL406,Dầu hào,,
85508,M2283,NL1107,nước mắm AJINOMOTO Giấm gạo lên men,,
85364,M2270,NL3108,Hạt nêm ajingon heo,,
85369,M2271,NL470,Muối,,
85370,M2271,NL485,Tiêu,,
85323,M2267,NL947,Bơ lạt,,
85372,M2271,NL322,Dầu ăn,,
85373,M2271,NL236,Gừng,,
85379,M2272,NL46,Hành lá,,
85380,M2272,NL119,Hành tím băm,,
85385,M2272,NL3108,Hạt nêm ajingon heo,,
85395,M2273,NL470,Muối,,
85398,M2273,NL322,Dầu ăn,,
85404,M2274,NL496,Bánh mì,,
85405,M2274,NL79,Bột mì,,
85406,M2274,NL322,Dầu ăn,,
85407,M2274,NL119,Hành tím băm,,
85408,M2274,NL470,Muối,,
85409,M2274,NL485,Tiêu,,
85343,M2269,NL1145,ngò rí,,
85411,M2274,NL3108,Hạt nêm ajingon heo,,
85416,M2275,NL466,Tương cà,,
85418,M2275,NL195,Mật ong,,
85423,M2276,NL470,Muối,,
85356,M2270,NL1145,ngò rí,,
85425,M2276,NL322,Dầu ăn,,
85426,M2276,NL337,Dưa leo,,
85428,M2276,NL799,ớt,,
85429,M2276,NL3108,Hạt nêm ajingon heo,,
85438,M2277,NL322,Dầu ăn,,
85440,M2277,NL486,Nước tương Phú Sĩ,,
85445,M2278,NL46,Hành lá,,
85446,M2278,NL550,Thì là,,
85326,M2267,NL41,Boaro,,
85283,M2264,NL236,Gừng băm,,
85344,M2269,NL3054,Tỏi,,
85284,M2264,NL3054,Tỏi băm,,
85298,M2265,NL3054,Tỏi băm,,
85357,M2270,NL3054,Hành tỏi băm,,
85448,M2278,NL3094,Ớt sừng băm,,
85427,M2276,NL1145,ngò rí,,
85450,M2278,NL3108,Hạt nêm ajingon heo,,
85453,M2279,NL485,Tiêu,,
85454,M2279,NL322,Dầu ăn,,
85455,M2279,NL3002,tương xí muội,,
85461,M2280,NL470,Muối,,
85536,M2286,NL1145,ngò rí,,
85463,M2280,NL485,Tiêu,,
85464,M2280,NL406,Dầu hào,,
85465,M2280,NL322,Dầu ăn,,
85548,M2287,NL1145,ngò rí,,
85479,M2281,NL1054,Rượu trắng,,
85478,M2281,NL470,Muối,,
85480,M2281,NL481,Dầu điều,,
85481,M2281,NL322,Dầu ăn,,
85482,M2281,NL3108,Hạt nêm ajingon heo,,
85489,M2282,NL160,ngò gai,,
85490,M2282,NL159,Rau om,,
85491,M2282,NL470,Muối,,
85492,M2282,NL485,Tiêu,,
85494,M2282,NL322,Dầu ăn,,
85495,M2282,NL602,Sa tế tôm,,
85505,M2283,NL322,Dầu ăn,,
85506,M2283,NL470,Muối,,
85507,M2283,NL485,Tiêu,,
85514,M2284,NL466,Tương cà,,
85515,M2284,NL322,Dầu ăn,,
85516,M2284,NL3108,Hạt nêm ajingon heo,,
85520,M2285,NL485,Tiêu,,
85521,M2285,NL322,Dầu ăn,,
85523,M2285,NL3108,Hạt nêm ajingon heo,,
85532,M2286,NL406,Dầu hào,,
85534,M2286,NL485,Tiêu,,
85535,M2286,NL322,Dầu ăn,,
85537,M2286,NL46,Hành lá,,
85538,M2286,NL799,ớt,,
85540,M2286,NL3108,Hạt nêm ajingon heo,,
85541,M2286,NL486,Nước tương Phú Sĩ,,
85549,M2287,NL485,Tiêu,,
85550,M2287,NL470,Muối,,
